site_code,cluster_id,display_point.coordinates.latitude,main_address.structured_address.postal_code,display_point.source,main_address.structured_address.country_code,business_status.closed_date,hours,apple_categories.0,names.0.name,business_status.status,main_address.structured_address.state_province,main_address.structured_address.floor,phone_number.number,names.0.locale,main_address.structured_address.locality,main_address.structured_address.street_address.0,display_point.coordinates.longitude,names.0.name_preprocessed,name.set,pair_id,product,brand
4dac0a1f-2276-4c25-a9e5-644b3faa947d,181510,-6.31135702,13820.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,consumer_sector.local_service.dry_cleaning_and_laundry_service,Uni Laundry,OPEN,DKI Jakarta,,,en-ID,Jakarta Timur,Jalan Manunggal II,106.888443,uni laundry,"{' ', 'a', 'n', 'd', 'l', 'y', 'i', 'r', 'u'}",97506,,
eb5617d4-489e-4e1f-8a29-ad15dcaa756b,181510,-6.31134947,13820.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,consumer_sector.local_service.dry_cleaning_and_laundry_service,Anina Laundry,OPEN,DKI Jakarta,1.0,62895324893494.0,en-ID,Jakarta Timur,Jalan Raya Ceger,106.8888704,anina laundry,"{'a', ' ', 'n', 'd', 'l', 'y', 'i', 'r', 'u'}",97507,,
6db4a141-0f4f-49be-ad1d-373893c53292,184024,-7.87206466,63419.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Sate Ayam Ponorogo 2 Putra,OPEN,Jawa Timur,,,en-ID,Ponorogo,Jalan Basuki Rahmad,111.4749326,sate ayam ponorogo 2 putra,"{'a', ' ', 'p', 'o', 'g', '2', 't', 'n', 'e', 'y', 's', 'r', 'm', 'u'}",98784,,
86b827cf-5141-4953-aa46-d817448a1479,184024,-7.87191148,63411.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Sate Ayam Ponorogo Dua Putra,OPEN,Jawa Timur,,6282216903735.0,en-ID,Ponorogo,Jalan Basuki Rahmad,111.474979,sate ayam ponorogo dua putra,"{'a', ' ', 'p', 'o', 'g', 't', 'n', 'd', 'e', 'y', 's', 'r', 'm', 'u'}",98784,,
8b702c71-98ab-434a-866d-14095e6fe81c,186494,-6.86969944,40526.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Ayam Goreng Barokah,OPEN,Jawa Barat,,,en-ID,Cimahi,Jalan Jend. H. Amir Machmud,107.5339678,ayam goreng barokah,"{'a', ' ', 'o', 'g', 'h', 'n', 'b', 'k', 'e', 'y', 'r', 'm'}",100013,,
a7f18ddb-903c-489e-8c35-08a97915e14a,186494,-6.86973124,40526.0,MANUALLY_PLACED,ID,,Mo-Su 15:00-22:00,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Ayam Goreng Barokah,OPEN,Jawa Barat,,6283150699967.0,en-ID,Cimahi,Jalan Jenderal Haji Amir Mahmud,107.5341595,ayam goreng barokah,"{'a', ' ', 'o', 'g', 'h', 'n', 'b', 'k', 'e', 'y', 'r', 'm'}",100014,,
8efaf324-97b4-439a-a659-957778acbd83,186764,-6.39622332,16431.0,MANUALLY_PLACED,ID,,Mo-Su 09:00-17:00,shopping.store.pawn_shop,Pusat Gadai,OPEN,Jawa Barat,1.0,628118823028.0,en-ID,Depok,Jalan Margonda Raya,106.8213408,pusat gadai,"{'a', ' ', 'i', 'g', 't', 'd', 'p', 's', 'u'}",100145,,
f81c561c-a744-4f64-8dc7-d9edcff30781,186764,-6.39580071,16431.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.pawn_shop,Gadai,OPEN,Jawa Barat,1.0,6282310827919.0,en-ID,Depok,Jalan Margonda Raya No.46,106.8215991,gadai,"{'g', 'a', 'd', 'i'}",100146,,
947e32d3-131e-46c3-9b07-f370bffcfbe9,186764,-6.39582582,16431.0,MANUALLY_PLACED,ID,,,shopping.store.pawn_shop,Gadai Elektronik,OPEN,Jawa Barat,1.0,,en-ID,Depok,Jalan Margonda Raya,106.8216136,gadai elektronik,"{'a', ' ', 'o', 'g', 't', 'n', 'd', 'l', 'k', 'e', 'i', 'r'}",100145,,
f81c561c-a744-4f64-8dc7-d9edcff30781,186764,-6.39580071,16431.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.pawn_shop,Gadai,OPEN,Jawa Barat,1.0,6282310827919.0,en-ID,Depok,Jalan Margonda Raya No.46,106.8215991,gadai,"{'g', 'a', 'd', 'i'}",100146,,
927b6664-6637-46fa-bafc-c6bba27aae57,187057,0.53882394,96583.0,MANUALLY_PLACED,ID,,Mo-Sa 08:00-22:00,shopping.store.clothing_store,Medina Collection,OPEN,Gorontalo,,6287895474314.0,en-ID,Bone Bolango,Jalan Nani Wartabone,123.1155998,medina collection,"{'a', ' ', 'o', 'n', 't', 'd', 'l', 'e', 'c', 'i', 'm'}",100277,,
d754d0ab-4573-4cc7-9001-3448eaaf193d,187057,0.53880971,96552.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.clothing_store,Medina Colection,OPEN,Gorontalo,,,en-ID,Bone Bolango,Unnamed Road,123.1157168,medina colection,"{'a', ' ', 'o', 'n', 't', 'd', 'l', 'e', 'c', 'i', 'm'}",100277,,
1d37b9a1-bee3-47cb-8d4f-eeb6e108ddd9,187165,-6.21394029,17133.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Rumah Makan Ampera Saiyo,OPEN,Jawa Barat,1.0,,en-ID,Bekasi Kota,Jalan Rw. Bebek,106.9616283,rumah makan ampera saiyo,"{'a', ' ', 'i', 'o', 'h', 'n', 'y', 'k', 'e', 'p', 's', 'r', 'm', 'u'}",100333,,
